geoid,name,year,median_rent,median_income,total_population,total_housing_units,pct_white_nonhisp,pct_poverty,total_bike_length_m,bike_length_km,tract_area_km2,pop_density
17031170600,"Census Tract 1706, Cook County, Illinois",2012,853,52219,2649,965,0.6734616836542091,0.06530766326915817,0,0,0.570562463443871,4642.787021092907
17031170600,"Census Tract 1706, Cook County, Illinois",2016,959,68750,2737,980,0.7077091706247717,0.06065034709535988,0,0,0.570562463443871,4797.020791518039
17031170600,Census Tract 1706; Cook County; Illinois,2022,1452,76346,2490,974,0.6686746987951807,0.08634538152610442,0,0,0.570562463443871,4364.114640438406
17031170700,"Census Tract 1707, Cook County, Illinois",2012,845,55691,3174,1171,0.7344045368620038,0.13768115942028986,0,0,0.5770350148621084,5500.532754946383
17031170700,"Census Tract 1707, Cook County, Illinois",2016,1021,63333,3043,1211,0.7361156753204074,0.11929017417022675,0,0,0.5770350148621084,5273.510136516018
17031170700,Census Tract 1707; Cook County; Illinois,2022,1193,82868,3260,1211,0.6346625766871166,0.05644171779141104,0,0,0.5770350148621084,5649.570504450286
17031170800,"Census Tract 1708, Cook County, Illinois",2012,882,59559,3645,1427,0.7322359396433471,0.1336076817558299,0,0,0.730198825179622,4991.791104434282
17031170800,"Census Tract 1708, Cook County, Illinois",2016,933,60086,3860,1484,0.6844559585492228,0.07953063885267275,0,0,0.730198825179622,5286.231457645083
17031170800,Census Tract 1708; Cook County; Illinois,2022,1171,64769,4009,1542,0.5687203791469194,0.08506900878293601,0,0,0.730198825179622,5490.285469870242
17031170900,"Census Tract 1709, Cook County, Illinois",2012,1063,59782,1715,656,0.710204081632653,0.04897959183673469,0,0,0.3209972225288956,5342.725355966651
17031170900,"Census Tract 1709, Cook County, Illinois",2016,815,60357,1711,660,0.592051431911163,0.09048178613396005,0,0,0.3209972225288956,5330.26418895565
17031170900,Census Tract 1709; Cook County; Illinois,2022,1611,68500,1970,704,0.4715736040609137,0.25888324873096447,0,0,0.3209972225288956,6137.12475291796
17031171000,"Census Tract 1710, Cook County, Illinois",2012,907,58100,7032,2768,0.7104664391353811,0.08064286730194851,0,0,1.3942669929524405,5043.510343101027
17031171000,"Census Tract 1710, Cook County, Illinois",2016,949,54131,7943,2721,0.5730832179277351,0.08900919048218557,816.689420083914,0.816689420083914,1.3942669929524405,5696.9002638298425
17031171000,Census Tract 1710; Cook County; Illinois,2022,975,81950,6829,3099,0.49319080392443987,0.08844633182017865,687.7109684333359,0.6877109684333359,1.3942669929524405,4897.914125858491
17031171100,"Census Tract 1711, Cook County, Illinois",2012,909,62222,4371,1373,0.518188057652711,0.04415465568519789,0,0,0.6647016461886904,6575.882616001817
17031171100,"Census Tract 1711, Cook County, Illinois",2016,939,67304,3847,1384,0.5204055107876268,0.07965526247061896,0,0,0.6647016461886904,5787.559007952183
17031171100,Census Tract 1711; Cook County; Illinois,2022,1177,92383,4103,1331,0.3938581525712893,0.055202735710796286,945.9392535510461,0.9459392535510461,0.6647016461886904,6172.694205777959
17031180100,"Census Tract 1801, Cook County, Illinois",2012,922,44760,5662,2217,0.47792299540798305,0.15144404332129963,0,0,1.0664440599557383,5309.23300396553
17031180100,"Census Tract 1801, Cook County, Illinois",2016,1032,59447,5621,2306,0.43035047144636185,0.13965267727930536,0,0,1.0664440599557383,5270.787480623498
17031180100,Census Tract 1801; Cook County; Illinois,2022,1657,83920,6544,2362,0.371179706601467,0.16586126266562742,0,0,1.0664440599557383,6136.280603664858
17031190100,"Census Tract 1901, Cook County, Illinois",2012,777,28924,2690,845,0.1579925650557621,0.15902255639097745,0,0,0.3170349252772302,8484.86960118901
17031190100,"Census Tract 1901, Cook County, Illinois",2016,880,31364,2593,852,0.08330119552641728,0.2684149633629001,0,0,0.3170349252772302,8178.909619287399
17031190100,Census Tract 1901; Cook County; Illinois,2022,921,61250,2338,888,0.07014542343883662,0.05517536355859709,0,0,0.3170349252772302,7374.581831814092
17031190200,"Census Tract 1902, Cook County, Illinois",2012,973,42829,6026,1722,0.22253567872552274,0.2616279069767442,0,0,0.6601847614679208,9127.747793816368
17031190200,"Census Tract 1902, Cook County, Illinois",2016,957,50317,5502,1723,0.15012722646310434,0.19234275296262535,685.6388408143443,0.6856388408143443,0.6601847614679208,8334.030594354075
17031190200,Census Tract 1902; Cook County; Illinois,2022,1294,80576,5858,1713,0.13554114032092865,0.17073590096286106,811.2474689718975,0.8112474689718976,0.6601847614679208,8873.27357719487
17031190300,"Census Tract 1903, Cook County, Illinois",2012,799,42730,5268,1980,0.33826879271070615,0.12794229309035687,0,0,0.6604170936300844,7976.777177349583
17031190300,"Census Tract 1903, Cook County, Illinois",2016,797,44271,5100,1992,0.3135294117647059,0.13059701492537312,744.6478590409458,0.7446478590409459,0.6604170936300844,7722.392483766681
17031190300,Census Tract 1903; Cook County; Illinois,2022,1106,69309,5289,2146,0.2911703535640008,0.148421251654377,811.8160814644599,0.8118160814644599,0.6604170936300844,8008.575264047447
17031190401,"Census Tract 1904.01, Cook County, Illinois",2012,963,51147,4545,1311,0.35687568756875687,0.12695269526952696,0,0,0.6555396745474635,6933.21880653148
17031190401,"Census Tract 1904.01, Cook County, Illinois",2016,951,54338,3917,1340,0.34592800612713814,0.1564102564102564,765.8539835567196,0.7658539835567196,0.6555396745474635,5975.229497290166
17031190401,Census Tract 1904.01; Cook County; Illinois,2022,1142,92639,4119,1358,0.22821073075989318,0.09731707317073171,813.5600838128101,0.8135600838128102,0.6555396745474635,6283.372555358233
17031190402,"Census Tract 1904.02, Cook County, Illinois",2012,863,37365,4901,1745,0.2636196694552132,0.16200775351968985,0,0,0.6540081478113433,7493.790431206911
17031190402,"Census Tract 1904.02, Cook County, Illinois",2016,965,44978,5022,1787,0.21823974512146554,0.14635603345280765,519.9121190729069,0.5199121190729069,0.6540081478113433,7678.803416755991
17031190402,Census Tract 1904.02; Cook County; Illinois,2022,1266,56523,4896,1914,0.26858660130718953,0.13398692810457516,812.0881103235583,0.8120881103235583,0.6540081478113433,7486.145266514801
17031190601,"Census Tract 1906.01, Cook County, Illinois",2012,1091,55257,4474,1312,0.12628520339740723,0.2561466249441216,0,0,0.694956106327061,6437.816661034476
17031190601,"Census Tract 1906.01, Cook County, Illinois",2016,1086,45882,4778,1329,0.09711176224361658,0.18620255818829942,771.8658735495078,0.7718658735495078,0.694956106327061,6875.2543599514365
17031190601,Census Tract 1906.01; Cook County; Illinois,2022,1340,71176,3986,1151,0.1445057701956849,0.012543903662819869,3040.3593379177237,3.0403593379177236,0.694956106327061,5735.6140390888295
17031190602,"Census Tract 1906.02, Cook County, Illinois",2012,923,46042,4967,1473,0.16186833098449768,0.15674518201284796,0,0,0.6163044480149384,8059.328495840429
17031190602,"Census Tract 1906.02, Cook County, Illinois",2016,954,57500,5678,1523,0.1477632969355407,0.08694832138815542,286.1904386604416,0.2861904386604416,0.6163044480149384,9212.979101949257
17031190602,Census Tract 1906.02; Cook County; Illinois,2022,1146,61308,5554,1664,0.18995318689232984,0.15470343785417454,1562.927422821534,1.562927422821534,0.6163044480149384,9011.779840124369
17031190701,"Census Tract 1907.01, Cook County, Illinois",2012,899,39325,2935,911,0.20068143100511074,0.04872231686541738,0,0,0.27262969160163725,10765.51854186367
17031190701,"Census Tract 1907.01, Cook County, Illinois",2016,917,42762,2785,868,0.15978456014362658,0.20789946140035906,70.43354275043876,0.07043354275043875,0.27262969160163725,10215.321682824642
17031190701,Census Tract 1907.01; Cook County; Illinois,2022,1213,64063,2835,988,0.22433862433862434,0.07760141093474426,1169.7519804981655,1.1697519804981655,0.27262969160163725,10398.720635837652
17031190702,"Census Tract 1907.02, Cook County, Illinois",2012,944,43524,4492,1561,0.15739091718610865,0.1726522418023645,0,0,0.38861411808949986,11559.024211687207
17031190702,"Census Tract 1907.02, Cook County, Illinois",2016,909,42232,5006,1529,0.1136636036755893,0.2916414904330312,0,0,0.38861411808949986,12881.673019524967
17031190702,Census Tract 1907.02; Cook County; Illinois,2022,1149,50457,4707,1540,0.10516252390057361,0.25730744612758694,1272.1536449560592,1.2721536449560593,0.38861411808949986,12112.272253876154
17031190800,"Census Tract 1908, Cook County, Illinois",2012,996,39111,6774,2092,0.07425450250959552,0.16386182462356066,0,0,0.6611499679503662,10245.78435812393
17031190800,"Census Tract 1908, Cook County, Illinois",2016,927,39884,6948,2131,0.1242084052964882,0.19516407599309155,129.3829435327069,0.12938294353270688,0.6611499679503662,10508.962167145715
17031190800,Census Tract 1908; Cook County; Illinois,2022,1158,52404,6049,2141,0.12481401884609027,0.18619031260735142,2441.1799532734467,2.441179953273447,0.6611499679503662,9149.210153866497
17031190900,"Census Tract 1909, Cook County, Illinois",2012,795,52917,2184,686,0.11401098901098901,0.18864468864468864,0,0,0.31458228821040346,6942.539621109456
17031190900,"Census Tract 1909, Cook County, Illinois",2016,869,36522,1994,692,0.13189568706118354,0.21202854230377166,0,0,0.31458228821040346,6338.564104620996
17031190900,Census Tract 1909; Cook County; Illinois,2022,1021,61500,1869,672,0.1187800963081862,0.1574973031283711,847.8940932415276,0.8478940932415275,0.31458228821040346,5941.211791141745
17031191000,"Census Tract 1910, Cook County, Illinois",2012,920,38429,2720,721,0.03125,0.2974264705882353,0,0,0.4345350721629405,6259.5637826446
17031191000,"Census Tract 1910, Cook County, Illinois",2016,966,44750,2649,779,0.05171762929407323,0.280483201208003,0,0,0.4345350721629405,6096.170757435862
17031191000,Census Tract 1910; Cook County; Illinois,2022,965,63611,2556,798,0.050078247261345854,0.06924882629107981,388.20471446009503,0.388204714460095,0.4345350721629405,5882.148907514557
17031191100,"Census Tract 1911, Cook County, Illinois",2012,919,41875,7714,2245,0.03526056520611875,0.27534353124189787,0,0,0.8226059515589922,9377.515425679241
17031191100,"Census Tract 1911, Cook County, Illinois",2016,830,46905,7705,2230,0.0490590525632706,0.24401664932362122,0,0,0.8226059515589922,9366.574585799657
17031191100,Census Tract 1911; Cook County; Illinois,2022,1180,50513,6651,2092,0.07247030521726056,0.32332075471698113,1408.421699719615,1.4084216997196148,0.8226059515589922,8085.280671012786
17031191200,"Census Tract 1912, Cook County, Illinois",2012,902,37792,4011,1089,0.07479431563201197,0.3131388681126901,0,0,0.7068398839188823,5674.552457003553
17031191200,"Census Tract 1912, Cook County, Illinois",2016,921,39926,3854,1076,0.04929942916450441,0.3331603528801245,0,0,0.7068398839188823,5452.437090324531
17031191200,Census Tract 1912; Cook County; Illinois,2022,1251,57292,3775,1145,0.039735099337748346,0.19536247334754797,1185.727021457822,1.185727021457822,0.7068398839188823,5340.672033205788
17031191301,"Census Tract 1913.01, Cook County, Illinois",2012,895,37214,5997,1573,0.02501250625312656,0.256461564115391,0,0,0.6756974949177599,8875.273395426608
17031191301,"Census Tract 1913.01, Cook County, Illinois",2016,900,45357,5868,1572,0.017211997273346966,0.1768916155419223,203.68584372708068,0.20368584372708068,0.6756974949177599,8684.359560507477
17031191301,Census Tract 1913.01; Cook County; Illinois,2022,1232,55759,5211,1668,0.035693724812895795,0.1180195739781232,1957.7334888027324,1.9577334888027325,0.6756974949177599,7712.0309594077135
17031191302,"Census Tract 1913.02, Cook County, Illinois",2012,1008,37277,4466,1521,0.05642633228840126,0.31124048365427676,0,0,0.631553575771962,7071.450738824665
17031191302,"Census Tract 1913.02, Cook County, Illinois",2016,1005,38817,5197,1544,0.08427939195689821,0.15193316495045658,0,0,0.631553575771962,8228.913902747825
17031191302,Census Tract 1913.02; Cook County; Illinois,2022,1537,55072,4439,1305,0.05158819553953593,0.06251425963951632,892.5638921316211,0.892563892131621,0.631553575771962,7028.699021415739
17031200100,"Census Tract 2001, Cook County, Illinois",2012,881,46346,4549,1365,0.1345350626511321,0.11332007952286283,0,0,0.5844277884075489,7783.681902592504
17031200100,"Census Tract 2001, Cook County, Illinois",2016,960,45182,4625,1409,0.16778378378378378,0.10043478260869565,316.544855038353,0.316544855038353,0.5844277884075489,7913.7236314553375
17031200100,Census Tract 2001; Cook County; Illinois,2022,1172,68393,3666,1440,0.12738679759956356,0.13271863649063984,810.9498837516867,0.8109498837516866,0.5844277884075489,6272.80234225195
17031200200,"Census Tract 2002, Cook County, Illinois",2012,936,44868,5546,1810,0.06941940137035701,0.1588532275513884,0,0,0.8195065020488459,6767.487489281001
17031200200,"Census Tract 2002, Cook County, Illinois",2016,951,37284,4866,1697,0.07809288943690916,0.2460366481367099,127.58416630700428,0.12758416630700428,0.8195065020488459,5937.719820202191
17031200200,Census Tract 2002; Cook County; Illinois,2022,1141,64583,4435,1727,0.1503945885005637,0.17587373167981962,2324.3843169844654,2.3243843169844656,0.8195065020488459,5411.793547594887
17031200300,"Census Tract 2003, Cook County, Illinois",2012,867,40833,2258,676,0.030115146147032774,0.337466784765279,0,0,0.2509880334398626,8996.444846606693
17031200300,"Census Tract 2003, Cook County, Illinois",2016,941,36607,2136,672,0.060393258426966294,0.33239700374531833,0,0,0.2509880334398626,8510.365895638572
17031200300,Census Tract 2003; Cook County; Illinois,2022,1308,50515,1866,731,0.0894962486602358,0.18917470525187566,0,0,0.2509880334398626,7434.61739759437
17031200401,"Census Tract 2004.01, Cook County, Illinois",2012,1062,38979,4014,1126,0.1073741903338316,0.1654210264075735,0,0,0.40380313791943195,9940.487388686131
17031200401,"Census Tract 2004.01, Cook County, Illinois",2016,927,36644,3722,1090,0.054809242342826435,0.2353573347662547,0,0,0.40380313791943195,9217.362745562976
17031200401,Census Tract 2004.01; Cook County; Illinois,2022,1169,70046,3408,1026,0.06690140845070422,0.1875,0,0,0.40380313791943195,8439.756108779855
17031200402,"Census Tract 2004.02, Cook County, Illinois",2012,855,41091,3942,1395,0.04490106544901065,0.2158802638254693,0,0,0.3844442786174269,10253.761648311101
17031200402,"Census Tract 2004.02, Cook County, Illinois",2016,851,48316,4186,1318,0.034161490683229816,0.2100456621004566,0,0,0.3844442786174269,10888.444003001085
17031200402,Census Tract 2004.02; Cook County; Illinois,2022,1132,77288,5072,1406,0.1888801261829653,0.10212933753943218,0,0,0.3844442786174269,13193.069274539297
17031210100,"Census Tract 2101, Cook County, Illinois",2012,1026,62545,4298,1651,0.41135411819450907,0.1306497175141243,0,0,0.8586004476018235,5005.820823882449
17031210100,"Census Tract 2101, Cook County, Illinois",2016,1125,52177,3480,1606,0.36551724137931035,0.192816091954023,1934.75588719317,1.93475588719317,0.8586004476018235,4053.107600537674
17031210100,Census Tract 2101; Cook County; Illinois,2022,1582,107717,4194,1821,0.4742489270386266,0.053010314224034544,2811.1207916398225,2.8111207916398224,0.8586004476018235,4884.693470303163
17031210400,"Census Tract 2104, Cook County, Illinois",2012,955,37583,3163,1114,0.1994941511223522,0.18970448045757865,0,0,0.4209154827167639,7514.572710855587
17031210400,"Census Tract 2104, Cook County, Illinois",2016,976,40662,2682,1084,0.29381058911260255,0.2538958570885595,17.965419151783344,0.017965419151783343,0.4209154827167639,6371.825485461487
17031210400,Census Tract 2104; Cook County; Illinois,2022,1380,63077,2491,1048,0.20152549177037335,0.3330547430004179,0,0,0.4209154827167639,5918.052678704163
17031210501,"Census Tract 2105.01, Cook County, Illinois",2012,806,37125,4505,1551,0.25083240843507215,0.20532741398446172,0,0,0.3084383145930277,14605.837818638622
17031210501,"Census Tract 2105.01, Cook County, Illinois",2016,900,43702,3972,1506,0.3116817724068479,0.19410876132930513,0,0,0.3084383145930277,12877.777539541088
17031210501,Census Tract 2105.01; Cook County; Illinois,2022,1455,61678,2866,1629,0.31612002791346827,0.25436147941381715,1088.1628486409768,1.088162848640977,0.3084383145930277,9291.971406929697
17031210502,"Census Tract 2105.02, Cook County, Illinois",2012,887,40833,5172,1812,0.25754060324825984,0.2494673639356963,0,0,0.35054142175016734,14754.319116347142
17031210502,"Census Tract 2105.02, Cook County, Illinois",2016,950,38693,4686,1635,0.22279129321382843,0.2765685019206146,437.4684328607624,0.43746843286076237,0.35054142175016734,13367.8923780361
17031210502,Census Tract 2105.02; Cook County; Illinois,2022,1400,74855,4412,1738,0.27765185856754304,0.15933816863100633,163.54745432087714,0.16354745432087714,0.35054142175016734,12586.244381539751
17031210601,"Census Tract 2106.01, Cook County, Illinois",2012,916,48926,3318,1113,0.21187462326702833,0.12761442861473174,0,0,0.2679121505789679,12384.656660139084
17031210601,"Census Tract 2106.01, Cook County, Illinois",2016,951,60183,2686,1063,0.22375279225614297,0.12358703843255464,90.02099162287047,0.09002099162287047,0.2679121505789679,10025.674439160211
17031210601,Census Tract 2106.01; Cook County; Illinois,2022,1589,93547,2818,1178,0.37863733144073813,0.09584664536741214,1208.351785355665,1.2083517853556651,0.2679121505789679,10518.373257465926
17031210602,"Census Tract 2106.02, Cook County, Illinois",2012,1014,47457,4468,1677,0.1859892569382274,0.1582363473589973,0,0,0.38606278374086095,11573.2471198236
17031210602,"Census Tract 2106.02, Cook County, Illinois",2016,967,49236,3997,1738,0.33850387790843134,0.20015011258443832,124.34954844608082,0.12434954844608082,0.38606278374086095,10353.238303029302
17031210602,Census Tract 2106.02; Cook County; Illinois,2022,1391,102625,4362,1818,0.3044475011462632,0.09307657038055937,1256.5986881401095,1.2565986881401094,0.38606278374086095,11298.680379738258
17031210700,"Census Tract 2107, Cook County, Illinois",2012,955,46500,4518,1742,0.30278884462151395,0.15847720230190349,0,0,0.5009915107196626,9018.116880882868
17031210700,"Census Tract 2107, Cook County, Illinois",2016,1021,47000,4282,1779,0.33278841662774405,0.22895543503890592,694.0138364592945,0.6940138364592945,0.5009915107196626,8547.051014595052
17031210700,Census Tract 2107; Cook County; Illinois,2022,1584,93026,3724,1582,0.4374328678839957,0.05665950590762621,3053.611602834749,3.0536116028347493,0.5009915107196626,7433.2596866772465
17031210800,"Census Tract 2108, Cook County, Illinois",2012,1016,39808,1235,458,0.32469635627530363,0.29740680713128037,0,0,0.15941358626208063,7747.143947753761
17031210800,"Census Tract 2108, Cook County, Illinois",2016,1004,56890,1165,415,0.39141630901287555,0.045532646048109963,518.2151764696869,0.5182151764696868,0.15941358626208063,7308.034574196868
17031210800,Census Tract 2108; Cook County; Illinois,2022,1468,96579,1142,470,0.43345008756567427,0.05696757230499562,387.076546420818,0.38707654642081796,0.15941358626208063,7163.755780028174
17031210900,"Census Tract 2109, Cook County, Illinois",2012,959,54188,3366,1345,0.25846702317290554,0.12180629827688651,0,0,0.5670118226487482,5936.38415558253
17031210900,"Census Tract 2109, Cook County, Illinois",2016,1068,44393,3067,1334,0.4339745679817411,0.20932507336159112,1207.1204262694655,1.2071204262694655,0.5670118226487482,5409.058290306482
17031210900,Census Tract 2109; Cook County; Illinois,2022,1697,109844,3174,1545,0.47101449275362317,0.06805293005671077,2249.952482465518,2.249952482465518,0.5670118226487482,5597.766877545737
17031220300,"Census Tract 2203, Cook County, Illinois",2012,1127,84688,2425,1029,0.6284536082474227,0.0775257731958763,0,0,0.32604356302134324,7437.656420903658
17031220300,"Census Tract 2203, Cook County, Illinois",2016,1242,81433,2306,974,0.6066782307025151,0.12036633231574356,0,0,0.32604356302134324,7072.674518187148
17031220300,Census Tract 2203; Cook County; Illinois,2022,1864,100461,1998,1027,0.5815815815815816,0.0800405268490375,810.271572673588,0.8102715726735881,0.32604356302134324,6128.015475862066
17031220400,"Census Tract 2204, Cook County, Illinois",2012,1220,57639,2445,1264,0.558282208588957,0.1329243353783231,0,0,0.32949167582378897,7420.521304178797
17031220400,"Census Tract 2204, Cook County, Illinois",2016,1418,81307,2564,1213,0.5690327613104524,0.07020280811232449,208.13270308758237,0.20813270308758236,0.32949167582378897,7781.68369076255
17031220400,Census Tract 2204; Cook County; Illinois,2022,1777,114803,2670,1277,0.6299625468164795,0.10727824109173617,1424.6865626569668,1.4246865626569667,0.32949167582378897,8103.3913628455575
17031220500,"Census Tract 2205, Cook County, Illinois",2012,1252,59375,2820,1307,0.551063829787234,0.24260776629853936,0,0,0.3474952606194923,8115.218593118894
17031220500,"Census Tract 2205, Cook County, Illinois",2016,1429,73125,2771,1297,0.7044388307470227,0.09960303139660773,696.8794438574789,0.6968794438574789,0.3474952606194923,7974.20947572073
17031220500,Census Tract 2205; Cook County; Illinois,2022,2029,94867,2810,1452,0.5928825622775801,0.10900643316654754,1452.9083280063765,1.4529083280063764,0.3474952606194923,8086.4412222213095
17031220601,"Census Tract 2206.01, Cook County, Illinois",2012,749,34312,1506,727,0.3187250996015936,0.250996015936255,0,0,0.18858026031732472,7985.9896124114375
17031220601,"Census Tract 2206.01, Cook County, Illinois",2016,1102,52692,1917,776,0.4428794992175274,0.27824709609292503,0,0,0.18858026031732472,10165.432992691052
17031220601,Census Tract 2206.01; Cook County; Illinois,2022,1708,120427,1538,786,0.5370611183355006,0.055916775032509754,355.6056996591108,0.3556056996591108,0.18858026031732472,8155.678634720312
17031220602,"Census Tract 2206.02, Cook County, Illinois",2012,811,41957,4547,2664,0.4730591598856389,0.23938053097345133,0,0,0.45243528921958287,10050.056015398877
17031220602,"Census Tract 2206.02, Cook County, Illinois",2016,933,43912,5163,2624,0.4861514623281038,0.20132141469102216,1076.250078630604,1.0762500786306042,0.45243528921958287,11411.576689576514
17031220602,Census Tract 2206.02; Cook County; Illinois,2022,1589,61875,4316,2843,0.5771547729379055,0.16167942472744143,2679.6571274597745,2.6796571274597745,0.45243528921958287,9539.485762582264
17031220701,"Census Tract 2207.01, Cook County, Illinois",2012,897,43507,3810,1277,0.20236220472440944,0.3249343832020997,0,0,0.2604277158887556,14629.779272907655
17031220701,"Census Tract 2207.01, Cook County, Illinois",2016,985,55741,3403,1209,0.21745518660005878,0.203281677301732,0,0,0.2604277158887556,13066.965581549804
17031220701,Census Tract 2207.01; Cook County; Illinois,2022,1565,75625,3077,1243,0.3493662658433539,0.127396815079623,707.5004921933357,0.7075004921933358,0.2604277158887556,11815.17869363172
17031220702,"Census Tract 2207.02, Cook County, Illinois",2012,942,44101,4295,1497,0.22933643771827705,0.22901849217638692,0,0,0.5806760465321699,7396.551012651516
17031220702,"Census Tract 2207.02, Cook County, Illinois",2016,1016,54034,3948,1539,0.21175278622087132,0.1306890414441902,1539.9773554641863,1.5399773554641862,0.5806760465321699,6798.971687531592
17031220702,Census Tract 2207.02; Cook County; Illinois,2022,1422,79969,3959,1700,0.4031321040666835,0.15155342258145996,3133.3211659256194,3.1333211659256195,0.5806760465321699,6817.915124350955
17031220901,"Census Tract 2209.01, Cook County, Illinois",2012,950,45202,3392,1184,0.11497641509433962,0.3696933962264151,0,0,0.2930965491449897,11572.978289560268
17031220901,"Census Tract 2209.01, Cook County, Illinois",2016,833,34375,3064,1132,0.1948433420365535,0.4046997389033943,0,0,0.2930965491449897,10453.893124767883
17031220901,Census Tract 2209.01; Cook County; Illinois,2022,1244,62917,3090,1182,0.16666666666666666,0.1495114006514658,813.3588043342088,0.8133588043342088,0.2930965491449897,10542.601095147767
17031220902,"Census Tract 2209.02, Cook County, Illinois",2012,996,46518,3214,1103,0.18139390168014935,0.30180460485376476,0,0,0.33045012696387294,9726.12729651448
17031220902,"Census Tract 2209.02, Cook County, Illinois",2016,1054,43607,2954,1094,0.15944482058226134,0.24746106973595125,0,0,0.33045012696387294,8939.321728034776
17031220902,Census Tract 2209.02; Cook County; Illinois,2022,1351,73239,3194,1123,0.2701941139636819,0.16750156543519099,812.8404159601739,0.8128404159601739,0.33045012696387294,9665.603791246811
17031221000,"Census Tract 2210, Cook County, Illinois",2012,964,39792,3081,1110,0.1798117494320026,0.2864583333333333,0,0,0.21985236702844618,14013.9496410396
17031221000,"Census Tract 2210, Cook County, Illinois",2016,1004,34340,3008,1068,0.2004654255319149,0.3123123123123123,0,0,0.21985236702844618,13681.908640132138
17031221000,Census Tract 2210; Cook County; Illinois,2022,1605,82102,2571,1184,0.3924542979385453,0.13146635550369506,813.2599383967926,0.8132599383967926,0.21985236702844618,11694.211141549113
17031221100,"Census Tract 2211, Cook County, Illinois",2012,871,42039,4785,2122,0.32936259143155694,0.21444153577661432,0,0,0.44036885172911494,10865.891130155154
17031221100,"Census Tract 2211, Cook County, Illinois",2016,1005,45208,5259,2081,0.3582430119794638,0.2809655718242976,158.85682797193147,0.15885682797193146,0.44036885172911494,11942.261536778673
17031221100,Census Tract 2211; Cook County; Illinois,2022,1392,87478,4542,2208,0.4566270365477763,0.1699119146963375,133.80504039058678,0.13380504039058677,0.44036885172911494,10314.0809849874
17031221200,"Census Tract 2212, Cook County, Illinois",2012,1021,53478,2335,1225,0.5186295503211992,0.17044967880085654,0,0,0.33011447498125,7073.303889908567
17031221200,"Census Tract 2212, Cook County, Illinois",2016,1171,66923,3069,1331,0.46236559139784944,0.1306614532420984,1150.5464869431567,1.1505464869431568,0.33011447498125,9296.775005622865
17031221200,Census Tract 2212; Cook County; Illinois,2022,1826,128243,2865,1348,0.6146596858638743,0.13472949389179756,1173.9455498808832,1.173945549880883,0.33011447498125,8678.807556568756
17031221300,"Census Tract 2213, Cook County, Illinois",2012,890,41116,2646,1375,0.4402872260015117,0.2161753590325019,0,0,0.3301950519224839,8013.445339638739
17031221300,"Census Tract 2213, Cook County, Illinois",2016,1098,53385,2573,1428,0.5367275553828216,0.16906335017489313,679.2172350668712,0.6792172350668713,0.3301950519224839,7792.363892248857
17031221300,Census Tract 2213; Cook County; Illinois,2022,1512,81264,3011,1628,0.4440385254068416,0.22734871280508193,780.5202142658472,0.7805202142658473,0.3301950519224839,9118.85257658815
17031221400,"Census Tract 2214, Cook County, Illinois",2012,1008,45724,3104,1278,0.27158505154639173,0.21262886597938144,0,0,0.3552803860648896,8736.761503724203
17031221400,"Census Tract 2214, Cook County, Illinois",2016,1131,66429,2994,1320,0.4004676018704075,0.1533066132264529,1118.8042149255627,1.1188042149255628,0.3552803860648896,8427.146888579337
17031221400,Census Tract 2214; Cook County; Illinois,2022,1906,104583,3083,1690,0.5050275705481674,0.0587090496269867,1751.4366825239736,1.7514366825239736,0.3552803860648896,8677.653259014729
17031221500,"Census Tract 2215, Cook County, Illinois",2012,731,41771,2693,1492,0.45636836242109174,0.16301522465651688,0,0,0.3048728470552244,8833.190708886556
17031221500,"Census Tract 2215, Cook County, Illinois",2016,905,44620,2816,1524,0.5369318181818182,0.12535511363636365,69.85307602170619,0.06985307602170619,0.3048728470552244,9236.637592359652
17031221500,Census Tract 2215; Cook County; Illinois,2022,864,62500,2767,1634,0.5030719190458981,0.17961691362486448,990.3966032868352,0.9903966032868352,0.3048728470552244,9075.914850163052
17031221600,"Census Tract 2216, Cook County, Illinois",2012,1147,64855,2983,1447,0.720750921890714,0.12805900100569895,0,0,0.3278765672928995,9097.9359233538
17031221600,"Census Tract 2216, Cook County, Illinois",2016,1396,93750,2950,1492,0.7237288135593221,0.06644067796610169,217.84078978803674,0.21784078978803675,0.3278765672928995,8997.288291617067
17031221600,Census Tract 2216; Cook County; Illinois,2022,1943,135236,3389,1586,0.6388315137208617,0.056838365896980464,508.7433357212557,0.5087433357212556,0.3278765672928995,10336.206786539065
17031222200,"Census Tract 2222, Cook County, Illinois",2012,1441,114038,1905,947,0.7774278215223097,0.053599579611140306,0,0,0.23104534987582456,8245.134563512502
17031222200,"Census Tract 2222, Cook County, Illinois",2016,1607,125809,2095,967,0.7880668257756563,0.050596658711217185,913.982280115838,0.9139822801158379,0.23104534987582456,9067.483942550494
17031222200,Census Tract 2222; Cook County; Illinois,2022,2140,184727,2243,1047,0.8131966116807846,0.037020517395182875,1409.353692513123,1.409353692513123,0.23104534987582456,9708.050827274825
17031222500,"Census Tract 2225, Cook County, Illinois",2012,1023,49167,1433,599,0.2665736217725052,0.18004187020237264,0,0,0.16083267546765717,8909.88100417549
17031222500,"Census Tract 2225, Cook County, Illinois",2016,1086,47344,1535,543,0.3198697068403909,0.20390879478827362,114.85222828234596,0.11485222828234597,0.16083267546765717,9544.08048946921
